date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202122,female,fully_vaccinated,4,73,1187293,0.34,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,female,partially_vaccinated,2,72,626144,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,female,not_vaccinated,32,1334,2543265,1.26,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,female,unknown,23,1708,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,male,fully_vaccinated,7,93,1000483,0.7,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,male,partially_vaccinated,3,94,648588,0.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,male,not_vaccinated,44,1741,2639007,1.67,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,male,unknown,17,2079,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,unknown,fully_vaccinated,0,0,431,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,unknown,partially_vaccinated,0,0,383,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,female,fully_vaccinated,5,78,1342608,0.37,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,female,partially_vaccinated,0,72,640949,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,female,not_vaccinated,17,1351,2373145,0.72,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,female,unknown,13,1721,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,male,fully_vaccinated,10,103,1151935,0.87,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,male,partially_vaccinated,3,97,683689,0.44,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,male,not_vaccinated,19,1760,2452454,0.77,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,male,unknown,21,2100,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,unknown,fully_vaccinated,0,0,495,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,unknown,partially_vaccinated,0,0,463,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,female,fully_vaccinated,1,79,1498681,0.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,female,partially_vaccinated,1,73,631726,0.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,female,not_vaccinated,11,1362,2226295,0.49,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,female,unknown,8,1729,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,male,fully_vaccinated,4,107,1310505,0.31,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,male,partially_vaccinated,1,98,688702,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,male,not_vaccinated,22,1782,2288871,0.96,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,male,unknown,13,2113,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,unknown,fully_vaccinated,0,0,577,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,unknown,partially_vaccinated,0,0,559,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,female,fully_vaccinated,3,82,1646769,0.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,female,partially_vaccinated,0,73,593143,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,female,not_vaccinated,4,1366,2116790,0.19,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,female,unknown,7,1736,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,male,fully_vaccinated,1,108,1470406,0.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,male,partially_vaccinated,0,98,651436,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,male,not_vaccinated,16,1798,2166236,0.74,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,male,unknown,11,2124,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,unknown,fully_vaccinated,0,0,676,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,unknown,partially_vaccinated,0,0,624,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202126,female,fully_vaccinated,2,84,1806496,0.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,female,partially_vaccinated,1,74,495470,0.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,female,not_vaccinated,3,1369,2054736,0.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,female,unknown,4,1740,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,male,fully_vaccinated,1,109,1644774,0.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,male,partially_vaccinated,0,98,543293,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,male,not_vaccinated,5,1803,2100011,0.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,male,unknown,7,2131,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,unknown,fully_vaccinated,0,0,782,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,unknown,partially_vaccinated,0,0,597,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,female,fully_vaccinated,0,84,1966567,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,female,partially_vaccinated,0,74,377669,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,female,not_vaccinated,10,1379,2012466,0.5,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,female,unknown,3,1743,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,male,fully_vaccinated,0,109,1820653,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,male,partially_vaccinated,0,98,412187,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,male,not_vaccinated,11,1814,2055238,0.54,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,male,unknown,4,2135,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,unknown,fully_vaccinated,0,0,909,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,unknown,partially_vaccinated,0,0,520,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,female,fully_vaccinated,1,85,2106400,0.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,female,partially_vaccinated,1,75,274688,0.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,female,not_vaccinated,23,1402,1975614,1.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,female,unknown,7,1750,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,male,fully_vaccinated,6,115,1977429,0.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,male,partially_vaccinated,1,99,293640,0.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,male,not_vaccinated,19,1833,2017009,0.94,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,male,unknown,3,2138,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,unknown,fully_vaccinated,0,0,1071,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,unknown,partially_vaccinated,0,0,394,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,female,fully_vaccinated,5,90,2213529,0.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,female,partially_vaccinated,0,75,202532,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,female,not_vaccinated,22,1424,1940641,1.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,female,unknown,7,1757,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,male,fully_vaccinated,9,124,2098734,0.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,male,partially_vaccinated,0,99,208478,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,male,not_vaccinated,33,1866,1980866,1.67,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,male,unknown,10,2148,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,unknown,fully_vaccinated,0,0,1213,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,unknown,partially_vaccinated,0,0,285,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,female,fully_vaccinated,8,98,2273714,0.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,female,partially_vaccinated,0,75,175116,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,female,not_vaccinated,39,1463,1907872,2.04,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,female,unknown,9,1766,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,male,fully_vaccinated,5,129,2164132,0.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,male,partially_vaccinated,0,99,177224,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,male,not_vaccinated,48,1914,1946722,2.47,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,male,unknown,13,2161,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,unknown,fully_vaccinated,0,0,1294,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,unknown,partially_vaccinated,0,0,240,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,female,fully_vaccinated,6,104,2315820,0.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,female,partially_vaccinated,0,75,159597,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,female,not_vaccinated,63,1526,1881285,3.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,female,unknown,15,1781,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,male,fully_vaccinated,9,138,2208568,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,male,partially_vaccinated,2,101,160800,1.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,male,not_vaccinated,60,1974,1918710,3.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,male,unknown,13,2174,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,unknown,fully_vaccinated,0,0,1340,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,unknown,partially_vaccinated,0,0,210,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,female,fully_vaccinated,18,122,2353767,0.76,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,female,partially_vaccinated,2,77,152982,1.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,female,not_vaccinated,133,1659,1849953,7.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,female,unknown,16,1797,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,male,fully_vaccinated,15,153,2247727,0.67,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,male,partially_vaccinated,5,106,153801,3.25,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,male,not_vaccinated,143,2117,1886550,7.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,male,unknown,14,2188,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,unknown,fully_vaccinated,0,0,1372,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,unknown,partially_vaccinated,0,0,203,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,female,fully_vaccinated,26,148,2391469,1.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,female,partially_vaccinated,1,78,151909,0.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,female,not_vaccinated,183,1842,1813324,10.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,female,unknown,35,1832,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,male,fully_vaccinated,29,182,2286744,1.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,male,partially_vaccinated,2,108,151662,1.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,male,not_vaccinated,177,2294,1849672,9.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,male,unknown,45,2233,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,unknown,fully_vaccinated,0,0,1401,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,unknown,partially_vaccinated,0,0,208,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,female,fully_vaccinated,17,165,2428290,0.7,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,female,partially_vaccinated,2,80,162038,1.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,female,not_vaccinated,143,1985,1766374,8.1,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,female,unknown,37,1869,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,male,fully_vaccinated,25,207,2324839,1.08,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,male,partially_vaccinated,3,111,159832,1.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,male,not_vaccinated,200,2494,1803407,11.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,male,unknown,44,2277,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,unknown,fully_vaccinated,0,0,1435,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,unknown,partially_vaccinated,0,0,212,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,female,fully_vaccinated,15,180,2458649,0.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,female,partially_vaccinated,3,83,183284,1.64,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,female,not_vaccinated,134,2119,1714769,7.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,female,unknown,28,1897,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,male,fully_vaccinated,28,235,2356303,1.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,male,partially_vaccinated,2,113,179686,1.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,male,not_vaccinated,160,2654,1752089,9.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,male,unknown,28,2305,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,unknown,fully_vaccinated,0,0,1459,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,unknown,partially_vaccinated,0,0,224,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,female,fully_vaccinated,20,200,2494472,0.8,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,female,partially_vaccinated,0,83,212270,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,female,not_vaccinated,117,2236,1649960,7.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,female,unknown,25,1922,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,male,fully_vaccinated,27,262,2392907,1.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,male,partially_vaccinated,3,116,211581,1.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,male,not_vaccinated,129,2783,1683590,7.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,male,unknown,27,2332,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,unknown,fully_vaccinated,0,0,1485,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,unknown,partially_vaccinated,0,0,256,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,fully_vaccinated,25,225,2538493,0.98,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,partially_vaccinated,0,83,239904,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,not_vaccinated,108,2344,1578305,6.84,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,unknown,7,1929,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,fully_vaccinated,28,290,2437394,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,partially_vaccinated,7,123,245256,2.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,not_vaccinated,110,2893,1605428,6.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,unknown,29,2361,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,fully_vaccinated,0,0,1522,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,partially_vaccinated,0,0,307,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,fully_vaccinated,23,248,2586820,0.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,partially_vaccinated,1,84,244716,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,not_vaccinated,71,2415,1525166,4.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,unknown,15,1944,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,fully_vaccinated,25,315,2485502,1.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,partially_vaccinated,3,126,254868,1.18,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,not_vaccinated,93,2986,1547708,6.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,unknown,18,2379,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,fully_vaccinated,0,0,1563,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,partially_vaccinated,0,0,319,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,fully_vaccinated,13,261,2636748,0.49,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,partially_vaccinated,0,84,229476,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,not_vaccinated,58,2473,1490478,3.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,unknown,8,1952,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,fully_vaccinated,15,330,2535139,0.59,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,partially_vaccinated,4,130,241493,1.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,not_vaccinated,59,3045,1511446,3.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,unknown,16,2395,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
