date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202105,50 - 59,partially_vaccinated,0,0,28265,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,50 - 59,not_vaccinated,1,2,1265993,0.08,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,50 - 59,unknown,2,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,60 - 69,fully_vaccinated,0,0,4393,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,60 - 69,partially_vaccinated,0,0,29768,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,60 - 69,not_vaccinated,8,8,918609,0.87,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,60 - 69,unknown,7,21,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,70 - 79,fully_vaccinated,0,0,10736,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,70 - 79,partially_vaccinated,1,2,92681,1.08,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,70 - 79,not_vaccinated,10,25,621486,1.61,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,70 - 79,unknown,16,35,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,80+,fully_vaccinated,0,0,20158,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,80+,partially_vaccinated,11,18,123421,8.91,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,80+,not_vaccinated,38,70,311619,12.19,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,80+,unknown,71,147,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202105,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,0 - 9,fully_vaccinated,0,0,14,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,0 - 9,partially_vaccinated,0,0,16,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,0 - 9,not_vaccinated,0,0,877069,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,10 - 19,fully_vaccinated,0,0,428,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,10 - 19,partially_vaccinated,0,0,1235,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,10 - 19,not_vaccinated,0,0,846412,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,10 - 19,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,20 - 29,fully_vaccinated,0,0,3778,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,20 - 29,partially_vaccinated,0,0,8163,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,20 - 29,not_vaccinated,0,0,1037918,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,30 - 39,fully_vaccinated,0,0,5821,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,30 - 39,partially_vaccinated,0,0,12946,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,30 - 39,not_vaccinated,0,0,1215376,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,40 - 49,fully_vaccinated,0,0,7682,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,40 - 49,partially_vaccinated,0,0,18209,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,40 - 49,not_vaccinated,1,2,1177933,0.08,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,40 - 49,unknown,1,3,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,50 - 59,fully_vaccinated,0,0,10719,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,50 - 59,partially_vaccinated,0,0,30484,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,50 - 59,not_vaccinated,1,3,1257706,0.08,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,50 - 59,unknown,3,8,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,60 - 69,fully_vaccinated,0,0,9202,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,60 - 69,partially_vaccinated,0,0,33066,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,60 - 69,not_vaccinated,7,15,910502,0.77,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,60 - 69,unknown,6,27,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,70 - 79,fully_vaccinated,0,0,24542,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,70 - 79,partially_vaccinated,1,3,100641,0.99,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,70 - 79,not_vaccinated,12,37,599720,2,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,70 - 79,unknown,11,46,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,80+,fully_vaccinated,1,1,40950,2.44,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,80+,partially_vaccinated,9,27,131207,6.86,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,80+,not_vaccinated,34,104,283041,12.01,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,80+,unknown,42,189,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202106,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,0 - 9,fully_vaccinated,0,0,17,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,0 - 9,partially_vaccinated,0,0,15,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,0 - 9,not_vaccinated,0,0,877067,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,10 - 19,fully_vaccinated,0,0,625,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,10 - 19,partially_vaccinated,0,0,1302,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,10 - 19,not_vaccinated,0,0,846148,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,10 - 19,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,20 - 29,fully_vaccinated,0,0,5109,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,20 - 29,partially_vaccinated,0,0,8806,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,20 - 29,not_vaccinated,0,0,1035944,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,30 - 39,fully_vaccinated,0,0,8027,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,30 - 39,partially_vaccinated,0,0,13595,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,30 - 39,not_vaccinated,0,0,1212521,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,40 - 49,fully_vaccinated,0,0,10902,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,40 - 49,partially_vaccinated,0,0,18995,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,40 - 49,not_vaccinated,1,3,1173927,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,40 - 49,unknown,0,3,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,50 - 59,fully_vaccinated,0,0,16151,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,50 - 59,partially_vaccinated,0,0,32165,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,50 - 59,not_vaccinated,0,3,1250593,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,50 - 59,unknown,0,8,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,60 - 69,fully_vaccinated,0,0,15265,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,60 - 69,partially_vaccinated,0,0,34622,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,60 - 69,not_vaccinated,4,19,902883,0.44,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,60 - 69,unknown,4,31,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,70 - 79,fully_vaccinated,0,0,48985,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,70 - 79,partially_vaccinated,0,3,92267,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,70 - 79,not_vaccinated,9,46,583651,1.54,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,70 - 79,unknown,8,54,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,80+,fully_vaccinated,0,1,70314,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,80+,partially_vaccinated,4,31,120614,3.32,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,80+,not_vaccinated,21,125,264270,7.95,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,80+,unknown,33,222,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202107,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,0 - 9,fully_vaccinated,0,0,21,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,0 - 9,partially_vaccinated,0,0,13,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,0 - 9,not_vaccinated,0,0,877065,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,10 - 19,fully_vaccinated,0,0,895,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,10 - 19,partially_vaccinated,0,0,1246,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,10 - 19,not_vaccinated,0,0,845934,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,10 - 19,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,20 - 29,fully_vaccinated,0,0,6807,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,20 - 29,partially_vaccinated,0,0,8926,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,20 - 29,not_vaccinated,0,0,1034126,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,30 - 39,fully_vaccinated,0,0,10759,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,30 - 39,partially_vaccinated,0,0,13712,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,30 - 39,not_vaccinated,0,0,1209672,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,40 - 49,fully_vaccinated,0,0,14999,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,40 - 49,partially_vaccinated,0,0,18432,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,40 - 49,not_vaccinated,0,3,1170393,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,40 - 49,unknown,1,4,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,50 - 59,fully_vaccinated,0,0,23107,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,50 - 59,partially_vaccinated,0,0,30858,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,50 - 59,not_vaccinated,0,3,1244944,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,50 - 59,unknown,1,9,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,60 - 69,fully_vaccinated,0,0,23587,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,60 - 69,partially_vaccinated,0,0,32216,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,60 - 69,not_vaccinated,1,20,896967,0.11,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,60 - 69,unknown,4,35,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,70 - 79,fully_vaccinated,1,1,77750,1.29,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,70 - 79,partially_vaccinated,1,4,77309,1.29,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,70 - 79,not_vaccinated,7,53,569844,1.23,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,70 - 79,unknown,8,62,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,80+,fully_vaccinated,2,3,107401,1.86,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,80+,partially_vaccinated,7,38,98318,7.12,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,80+,not_vaccinated,11,136,249479,4.41,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,80+,unknown,19,241,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202108,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,0 - 9,fully_vaccinated,0,0,24,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,0 - 9,partially_vaccinated,0,0,14,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,0 - 9,not_vaccinated,0,0,877061,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,fully_vaccinated,0,0,1206,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,partially_vaccinated,0,0,1193,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,not_vaccinated,0,0,845676,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,fully_vaccinated,0,0,8926,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,partially_vaccinated,0,0,9145,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,not_vaccinated,0,0,1031788,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,fully_vaccinated,0,0,14128,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,partially_vaccinated,0,0,13913,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,not_vaccinated,0,0,1206102,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
