date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-02-05,GL,moderna,0,vaccine,40590,1013,0,0,2.5,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-06,GL,moderna,0,vaccine,40590,1013,0,0,2.5,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-07,GL,moderna,0,vaccine,40590,1013,0,0,2.5,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-08,GL,moderna,0,vaccine,40590,1013,0,0.02,2.5,7.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-09,GL,moderna,0,vaccine,40590,1013,0,0.02,2.5,7.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-10,GL,moderna,0,vaccine,40590,1013,0,0.02,2.5,7.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-11,GL,moderna,52,vaccine,40590,1065,0.13,0.02,2.62,7.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-12,GL,moderna,0,vaccine,40590,1065,0,0.02,2.62,7.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-13,GL,moderna,0,vaccine,40590,1065,0,0.02,2.62,7.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-14,GL,moderna,0,vaccine,40590,1065,0,0.02,2.62,7.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-15,GL,moderna,0,vaccine,40590,1065,0,0,2.62,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-16,GL,moderna,0,vaccine,40590,1065,0,0,2.62,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-17,GL,moderna,0,vaccine,40590,1065,0,0,2.62,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-18,GL,moderna,0,vaccine,40590,1065,0,0,2.62,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-19,GL,moderna,0,vaccine,40590,1065,0,0.05,2.62,20,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-20,GL,moderna,0,vaccine,40590,1065,0,0.1,2.62,40.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-21,GL,moderna,0,vaccine,40590,1065,0,0.18,2.62,72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-22,GL,moderna,140,vaccine,40590,1205,0.34,0.23,2.97,93.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-23,GL,moderna,145,vaccine,40590,1350,0.36,0.29,3.33,116.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-24,GL,moderna,219,vaccine,40590,1569,0.54,0.29,3.87,116.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-25,GL,moderna,150,vaccine,40590,1719,0.37,0.29,4.24,116.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-26,GL,moderna,163,vaccine,40590,1882,0.4,0.29,4.64,118.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-27,GL,moderna,0,vaccine,40590,1882,0,0.24,4.64,99.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-28,GL,moderna,0,vaccine,40590,1882,0,0.18,4.64,72.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-01,GL,moderna,154,vaccine,40590,2036,0.38,0.13,5.02,51.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-02,GL,moderna,10,vaccine,40590,2046,0.02,0.07,5.04,29.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-03,GL,moderna,32,vaccine,40590,2078,0.08,0.07,5.12,29.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-04,GL,moderna,0,vaccine,40590,2078,0,0.07,5.12,29.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-05,GL,moderna,10,vaccine,40590,2088,0.02,0.02,5.14,9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-06,GL,moderna,0,vaccine,40590,2088,0,0.02,5.14,7.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-07,GL,moderna,0,vaccine,40590,2088,0,0.01,5.14,3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-08,GL,moderna,11,vaccine,40590,2099,0.03,0.03,5.17,10.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-09,GL,moderna,0,vaccine,40590,2099,0,0.03,5.17,12.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-10,GL,moderna,0,vaccine,40590,2099,0,0.03,5.17,12.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-11,GL,moderna,54,vaccine,40590,2153,0.13,0.03,5.3,12.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-12,GL,moderna,22,vaccine,40590,2175,0.05,0.03,5.36,10.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-13,GL,moderna,0,vaccine,40590,2175,0,0.04,5.36,17.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-14,GL,moderna,0,vaccine,40590,2175,0,0.06,5.36,25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-15,GL,moderna,0,vaccine,40590,2175,0,0.04,5.36,17.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-16,GL,moderna,44,vaccine,40590,2219,0.11,0.05,5.47,19.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-17,GL,moderna,55,vaccine,40590,2274,0.14,0.05,5.6,19.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-18,GL,moderna,0,vaccine,40590,2274,0,0.05,5.6,19.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-19,GL,moderna,40,vaccine,40590,2314,0.1,0.05,5.7,19.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-20,GL,moderna,0,vaccine,40590,2314,0,0.03,5.7,13.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-21,GL,moderna,0,vaccine,40590,2314,0,0.07,5.7,30.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-22,GL,moderna,0,vaccine,40590,2314,0,0.14,5.7,55.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-23,GL,moderna,0,vaccine,40590,2314,0,0.18,5.7,74.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-24,GL,moderna,172,vaccine,40590,2486,0.42,0.18,6.12,74.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-25,GL,moderna,175,vaccine,40590,2661,0.43,0.18,6.56,74.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-26,GL,moderna,177,vaccine,40590,2838,0.44,0.25,6.99,100.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-27,GL,moderna,0,vaccine,40590,2838,0,0.31,6.99,125.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-28,GL,moderna,0,vaccine,40590,2838,0,0.25,6.99,101,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-29,GL,moderna,182,vaccine,40590,3020,0.45,0.19,7.44,76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-30,GL,moderna,173,vaccine,40590,3193,0.43,0.13,7.87,50.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-31,GL,moderna,0,vaccine,40590,3193,0,0.13,7.87,50.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-01,GL,moderna,0,vaccine,40590,3193,0,0.13,7.87,50.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-02,GL,moderna,0,vaccine,40590,3193,0,0.06,7.87,24.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-03,GL,moderna,0,vaccine,40590,3193,0,0,7.87,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-04,GL,moderna,0,vaccine,40590,3193,0,0.01,7.87,3.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-05,GL,moderna,0,vaccine,40590,3193,0,0.01,7.87,3.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-06,GL,moderna,0,vaccine,40590,3193,0,0.01,7.87,6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-07,GL,moderna,22,vaccine,40590,3215,0.05,0.01,7.92,6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-08,GL,moderna,0,vaccine,40590,3215,0,0.01,7.92,6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-09,GL,moderna,20,vaccine,40590,3235,0.05,0.01,7.97,6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-10,GL,moderna,0,vaccine,40590,3235,0,0.01,7.97,6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-11,GL,moderna,0,vaccine,40590,3235,0,0.02,7.97,9.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-12,GL,moderna,0,vaccine,40590,3235,0,0.04,7.97,17.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-13,GL,moderna,0,vaccine,40590,3235,0,0.05,7.97,21.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-14,GL,moderna,45,vaccine,40590,3280,0.11,0.05,8.08,21.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-15,GL,moderna,59,vaccine,40590,3339,0.15,0.05,8.23,21.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-16,GL,moderna,46,vaccine,40590,3385,0.11,0.05,8.34,21.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-17,GL,moderna,0,vaccine,40590,3385,0,0.05,8.34,21.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-18,GL,moderna,0,vaccine,40590,3385,0,0.18,8.34,75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-19,GL,moderna,0,vaccine,40590,3385,0,0.32,8.34,129.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-20,GL,moderna,0,vaccine,40590,3385,0,0.45,8.34,182.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-21,GL,moderna,420,vaccine,40590,3805,1.03,0.45,9.37,182.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-22,GL,moderna,442,vaccine,40590,4247,1.09,0.45,10.46,182.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-23,GL,moderna,418,vaccine,40590,4665,1.03,0.61,11.49,246,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-24,GL,moderna,0,vaccine,40590,4665,0,0.75,11.49,305.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-25,GL,moderna,0,vaccine,40590,4665,0,0.61,11.49,246,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-26,GL,moderna,442,vaccine,40590,5107,1.09,0.45,12.58,182.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-27,GL,moderna,419,vaccine,40590,5526,1.03,0.31,13.61,127.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-28,GL,moderna,1,vaccine,40590,5527,0,0.31,13.62,127.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-29,GL,moderna,0,vaccine,40590,5527,0,0.31,13.62,127.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-04-30,GL,moderna,33,vaccine,40590,5560,0.08,0.31,13.7,124.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-01,GL,moderna,0,vaccine,40590,5560,0,0.31,13.7,126,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-02,GL,moderna,0,vaccine,40590,5560,0,0.46,13.7,187.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-03,GL,moderna,418,vaccine,40590,5978,1.03,0.62,14.73,252.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-04,GL,moderna,430,vaccine,40590,6408,1.06,0.77,15.79,314.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-05,GL,moderna,432,vaccine,40590,6840,1.06,0.77,16.85,314.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-06,GL,moderna,453,vaccine,40590,7293,1.12,0.77,17.97,314.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-07,GL,moderna,467,vaccine,40590,7760,1.15,0.7,19.12,283.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-08,GL,moderna,0,vaccine,40590,7760,0,0.55,19.12,222.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-09,GL,moderna,0,vaccine,40590,7760,0,0.4,19.12,160.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-10,GL,moderna,204,vaccine,40590,7964,0.5,0.24,19.62,95.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-11,GL,moderna,0,vaccine,40590,7964,0,0.08,19.62,32.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-12,GL,moderna,0,vaccine,40590,7964,0,0.08,19.62,32.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-13,GL,moderna,0,vaccine,40590,7964,0,0.08,19.62,32.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-14,GL,moderna,24,vaccine,40590,7988,0.06,0.01,19.68,3.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-15,GL,moderna,0,vaccine,40590,7988,0,0.02,19.68,8.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-16,GL,moderna,0,vaccine,40590,7988,0,0.23,19.68,92.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-17,GL,moderna,0,vaccine,40590,7988,0,0.45,19.68,181.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-18,GL,moderna,33,vaccine,40590,8021,0.08,0.64,19.76,260.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-19,GL,moderna,589,vaccine,40590,8610,1.45,0.66,21.21,267.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-20,GL,moderna,627,vaccine,40590,9237,1.54,0.66,22.76,267.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-21,GL,moderna,577,vaccine,40590,9814,1.42,0.66,24.18,267.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-22,GL,moderna,47,vaccine,40590,9861,0.12,0.82,24.29,332.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-23,GL,moderna,0,vaccine,40590,9861,0,0.79,24.29,321.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-24,GL,moderna,0,vaccine,40590,9861,0,0.63,24.29,254.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-25,GL,moderna,489,vaccine,40590,10350,1.2,0.47,25.5,192.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-26,GL,moderna,512,vaccine,40590,10862,1.26,0.46,26.76,185.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-27,GL,moderna,158,vaccine,40590,11020,0.39,0.46,27.15,185.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-28,GL,moderna,140,vaccine,40590,11160,0.34,0.46,27.49,187.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-29,GL,moderna,0,vaccine,40590,11160,0,0.44,27.49,178.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-30,GL,moderna,0,vaccine,40590,11160,0,0.42,27.49,171.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-31,GL,moderna,11,vaccine,40590,11171,0.03,0.52,27.52,210.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-01,GL,moderna,428,vaccine,40590,11599,1.05,0.64,28.58,261.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-02,GL,moderna,464,vaccine,40590,12063,1.14,0.64,29.72,261.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-03,GL,moderna,429,vaccine,40590,12492,1.06,0.64,30.78,261.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-04,GL,moderna,498,vaccine,40590,12990,1.23,0.8,32,326,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-05,GL,moderna,0,vaccine,40590,12990,0,0.73,32,296.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-06,GL,moderna,0,vaccine,40590,12990,0,0.57,32,231.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-07,GL,moderna,463,vaccine,40590,13453,1.14,0.43,33.14,173.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-08,GL,moderna,220,vaccine,40590,13673,0.54,0.42,33.69,168.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-09,GL,moderna,11,vaccine,40590,13684,0.03,0.42,33.71,170.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-10,GL,moderna,22,vaccine,40590,13706,0.05,0.42,33.77,170.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-11,GL,moderna,466,vaccine,40590,14172,1.15,0.26,34.92,106,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-12,GL,moderna,11,vaccine,40590,14183,0.03,0.21,34.94,86.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-13,GL,moderna,0,vaccine,40590,14183,0,0.43,34.94,174,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-14,GL,moderna,12,vaccine,40590,14195,0.03,0.63,34.97,256.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-15,GL,moderna,82,vaccine,40590,14277,0.2,0.65,35.17,262.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-16,GL,moderna,625,vaccine,40590,14902,1.54,0.64,36.71,260.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-17,GL,moderna,600,vaccine,40590,15502,1.48,0.64,38.19,260.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-18,GL,moderna,506,vaccine,40590,16008,1.25,0.79,39.44,320.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-19,GL,moderna,0,vaccine,40590,16008,0,0.93,39.44,375.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-20,GL,moderna,0,vaccine,40590,16008,0,0.87,39.44,353.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-21,GL,moderna,433,vaccine,40590,16441,1.07,0.71,40.51,285.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-22,GL,moderna,465,vaccine,40590,16906,1.15,0.56,41.65,226,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-23,GL,moderna,473,vaccine,40590,17379,1.17,0.56,42.82,226,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-24,GL,moderna,121,vaccine,40590,17500,0.3,0.56,43.11,226,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-25,GL,moderna,90,vaccine,40590,17590,0.22,0.42,43.34,168.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-26,GL,moderna,0,vaccine,40590,17590,0,0.26,43.34,106.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-27,GL,moderna,0,vaccine,40590,17590,0,0.27,43.34,109.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-28,GL,moderna,32,vaccine,40590,17622,0.08,0.23,43.41,94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-29,GL,moderna,31,vaccine,40590,17653,0.08,0.29,43.49,117.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-30,GL,moderna,493,vaccine,40590,18146,1.21,0.29,44.71,117.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-01,GL,moderna,12,vaccine,40590,18158,0.03,0.29,44.74,117.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-02,GL,moderna,253,vaccine,40590,18411,0.62,0.32,45.36,129.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-03,GL,moderna,0,vaccine,40590,18411,0,0.32,45.36,128.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-04,GL,moderna,0,vaccine,40590,18411,0,0.16,45.36,64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-05,GL,moderna,120,vaccine,40590,18531,0.3,0.17,45.65,70,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-06,GL,moderna,20,vaccine,40590,18551,0.05,0.25,45.7,102.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-07,GL,moderna,43,vaccine,40590,18594,0.11,0.26,45.81,104,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-08,GL,moderna,54,vaccine,40590,18648,0.13,0.26,45.94,104,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-09,GL,moderna,480,vaccine,40590,19128,1.18,0.24,47.12,95.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-10,GL,moderna,11,vaccine,40590,19139,0.03,0.23,47.15,92.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-11,GL,moderna,0,vaccine,40590,19139,0,0.38,47.15,155.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-12,GL,moderna,62,vaccine,40590,19201,0.15,0.36,47.3,148.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-13,GL,moderna,0,vaccine,40590,19201,0,0.28,47.3,115.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-14,GL,moderna,484,vaccine,40590,19685,1.19,0.28,48.5,114,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-15,GL,moderna,0,vaccine,40590,19685,0,0.28,48.5,114,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-16,GL,moderna,252,vaccine,40590,19937,0.62,0.42,49.12,169.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-17,GL,moderna,0,vaccine,40590,19937,0,0.42,49.12,169.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-18,GL,moderna,0,vaccine,40590,19937,0,0.25,49.12,100.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-19,GL,moderna,451,vaccine,40590,20388,1.11,0.4,50.23,163.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-20,GL,moderna,0,vaccine,40590,20388,0,0.31,50.23,127.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-21,GL,moderna,0,vaccine,40590,20388,0,0.31,50.23,127.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-22,GL,moderna,444,vaccine,40590,20832,1.09,0.31,51.32,127.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-23,GL,moderna,0,vaccine,40590,20832,0,0.16,51.32,63.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-24,GL,moderna,0,vaccine,40590,20832,0,0.16,51.32,63.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-25,GL,moderna,0,vaccine,40590,20832,0,0.16,51.32,66.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-26,GL,moderna,0,vaccine,40590,20832,0,0.01,51.32,2.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-27,GL,moderna,0,vaccine,40590,20832,0,0.01,51.32,4.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-28,GL,moderna,20,vaccine,40590,20852,0.05,0.01,51.37,4.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-29,GL,moderna,0,vaccine,40590,20852,0,0.01,51.37,4.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-30,GL,moderna,11,vaccine,40590,20863,0.03,0.01,51.4,4.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-31,GL,moderna,0,vaccine,40590,20863,0,0.01,51.4,4.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-01,GL,moderna,0,vaccine,40590,20863,0,0,51.4,1.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-02,GL,moderna,0,vaccine,40590,20863,0,0,51.4,1.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-03,GL,moderna,0,vaccine,40590,20863,0,0.01,51.4,2.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-04,GL,moderna,0,vaccine,40590,20863,0,0.01,51.4,2.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-05,GL,moderna,0,vaccine,40590,20863,0,0.01,51.4,2.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-06,GL,moderna,17,vaccine,40590,20880,0.04,0.12,51.44,48.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-07,GL,moderna,0,vaccine,40590,20880,0,0.12,51.44,48.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-08,GL,moderna,0,vaccine,40590,20880,0,0.12,51.44,48.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-09,GL,moderna,321,vaccine,40590,21201,0.79,0.12,52.23,49.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-10,GL,moderna,0,vaccine,40590,21201,0,0.12,52.23,46.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-11,GL,moderna,0,vaccine,40590,21201,0,0.12,52.23,46.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-12,GL,moderna,7,vaccine,40590,21208,0.02,0.12,52.25,46.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
