date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-07-18,pfizer_biontech,fully_vaccinated,3,385,1422642,0.21,NA,6,0.42,37.5,36.81,48.61,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-19,pfizer_biontech,fully_vaccinated,9,394,1433073,0.63,NA,6.29,0.44,47.37,37,44.45,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-20,pfizer_biontech,fully_vaccinated,3,397,1440272,0.21,NA,6.29,0.44,18.75,36.73,44.45,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-21,pfizer_biontech,fully_vaccinated,14,411,1446336,0.97,NA,7.14,0.49,70,37.33,44.07,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-22,pfizer_biontech,fully_vaccinated,6,417,1452754,0.41,NA,7.71,0.53,37.5,37.33,46.41,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-23,pfizer_biontech,fully_vaccinated,6,423,1460141,0.41,NA,8.43,0.58,50,37.47,46.78,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-24,pfizer_biontech,fully_vaccinated,9,432,1464416,0.61,NA,8.43,0.58,47.37,37.63,46.62,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-25,pfizer_biontech,fully_vaccinated,7,439,1465046,0.48,NA,8,0.55,53.85,37.81,43.17,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-26,pfizer_biontech,fully_vaccinated,14,453,1470671,0.95,NA,8.57,0.58,50,38.1,43.31,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-27,pfizer_biontech,fully_vaccinated,3,456,1475083,0.2,NA,9.57,0.65,17.65,37.81,42.36,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-28,pfizer_biontech,fully_vaccinated,11,467,1479957,0.74,NA,9.29,0.63,45.83,37.97,40.35,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-29,pfizer_biontech,fully_vaccinated,10,477,1484568,0.67,NA,9.29,0.63,38.46,37.98,39.8,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-30,pfizer_biontech,fully_vaccinated,13,490,1489866,0.87,NA,10.43,0.7,43.33,38.1,39.97,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-07-31,pfizer_biontech,fully_vaccinated,7,497,1492185,0.47,NA,12.57,0.84,33.33,38.03,44.39,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-01,pfizer_biontech,fully_vaccinated,7,504,1492942,0.47,NA,12.43,0.83,50,38.15,42.95,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-02,pfizer_biontech,fully_vaccinated,22,526,1497674,1.47,NA,13.29,0.89,51.16,38.56,42.9,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-03,pfizer_biontech,fully_vaccinated,18,544,1501459,1.2,NA,13.43,0.89,48.65,38.83,42.26,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-04,pfizer_biontech,fully_vaccinated,10,554,1505766,0.66,NA,13.71,0.91,35.71,38.77,41.93,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-05,pfizer_biontech,fully_vaccinated,16,570,1509681,1.06,NA,14.57,0.97,38.1,38.75,42.87,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-06,pfizer_biontech,fully_vaccinated,14,584,1514238,0.92,NA,16.14,1.07,38.89,38.75,43.69,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-07,pfizer_biontech,fully_vaccinated,9,593,1516273,0.59,NA,17,1.12,31.03,38.61,43.73,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-08,pfizer_biontech,fully_vaccinated,13,606,1516611,0.86,NA,19.57,1.29,56.52,38.87,45.41,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-09,pfizer_biontech,fully_vaccinated,33,639,1520715,2.17,NA,20.14,1.32,56.9,39.52,45.92,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-10,pfizer_biontech,fully_vaccinated,24,663,1524422,1.57,NA,22.29,1.46,48.98,39.8,48.04,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-11,pfizer_biontech,fully_vaccinated,28,691,1529058,1.83,NA,24.43,1.6,47.46,40.06,50.07,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-12,pfizer_biontech,fully_vaccinated,20,711,1532993,1.3,NA,25.71,1.68,41.67,40.1,49.66,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-13,pfizer_biontech,fully_vaccinated,29,740,1537164,1.89,NA,27.86,1.81,53.7,40.5,48.13,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-14,pfizer_biontech,fully_vaccinated,24,764,1539049,1.56,NA,29.43,1.91,45.28,40.64,47.3,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-15,pfizer_biontech,fully_vaccinated,22,786,1539191,1.43,NA,29.86,1.94,53.66,40.92,46.35,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-16,pfizer_biontech,fully_vaccinated,48,834,1543253,3.11,NA,31.71,2.05,46.15,41.19,47.33,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-17,pfizer_biontech,fully_vaccinated,35,869,1547315,2.26,NA,30.71,1.98,43.21,41.26,44.99,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-18,pfizer_biontech,fully_vaccinated,31,900,1552345,2,NA,30.14,1.94,40.79,41.25,45.84,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-19,pfizer_biontech,fully_vaccinated,33,933,1555924,2.12,NA,29.43,1.89,48.53,41.47,43.35,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-20,pfizer_biontech,fully_vaccinated,22,955,1560461,1.41,NA,29.43,1.89,37.29,41.36,44.46,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-21,pfizer_biontech,fully_vaccinated,20,975,1562469,1.28,NA,28.57,1.83,51.28,41.52,43.74,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-22,pfizer_biontech,fully_vaccinated,17,992,1562688,1.09,NA,28.57,1.83,36.17,41.42,45.17,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-23,pfizer_biontech,fully_vaccinated,48,1040,1566403,3.06,NA,27,1.72,53.93,41.87,44.17,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-24,pfizer_biontech,fully_vaccinated,29,1069,1570277,1.85,NA,27.43,1.75,38.16,41.76,47.55,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-25,pfizer_biontech,fully_vaccinated,31,1100,1576024,1.97,NA,27.14,1.72,50.82,41.97,47.79,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-26,pfizer_biontech,fully_vaccinated,22,1122,1579544,1.39,NA,27.86,1.76,41.51,41.96,50.29,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-27,pfizer_biontech,fully_vaccinated,25,1147,1583669,1.58,NA,25.29,1.6,60.98,42.25,48.53,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-28,pfizer_biontech,fully_vaccinated,18,1165,1586229,1.13,NA,26.14,1.65,52.94,42.38,50.66,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-29,pfizer_biontech,fully_vaccinated,22,1187,1586260,1.39,NA,24.71,1.56,53.66,42.54,49.92,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-30,pfizer_biontech,fully_vaccinated,30,1217,1589687,1.89,NA,24.57,1.55,41.67,42.52,49.07,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-08-31,pfizer_biontech,fully_vaccinated,35,1252,1592761,2.2,NA,25.43,1.6,53.03,42.76,47.74,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-01,pfizer_biontech,fully_vaccinated,21,1273,1598502,1.31,NA,24,1.5,45.65,42.8,43.54,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-02,pfizer_biontech,fully_vaccinated,21,1294,1602251,1.31,NA,22.71,1.42,35.59,42.66,42.76,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-03,pfizer_biontech,fully_vaccinated,31,1325,1606537,1.93,NA,23.43,1.46,51.67,42.84,43.38,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-04,pfizer_biontech,fully_vaccinated,8,1333,1609098,0.5,NA,22.71,1.41,23.53,42.63,43.19,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-05,pfizer_biontech,fully_vaccinated,13,1346,1609451,0.81,NA,21.86,1.36,48.15,42.68,42.31,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-06,pfizer_biontech,fully_vaccinated,35,1381,1612819,2.17,NA,22.43,1.39,46.05,42.76,44.99,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-07,pfizer_biontech,fully_vaccinated,30,1411,1616413,1.86,NA,21.43,1.33,51.72,42.91,43.23,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-08,pfizer_biontech,fully_vaccinated,15,1426,1622749,0.92,NA,21.86,1.35,39.47,42.87,45.91,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-09,pfizer_biontech,fully_vaccinated,25,1451,1626553,1.54,NA,23,1.41,54.35,43.03,45.7,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-10,pfizer_biontech,fully_vaccinated,24,1475,1632497,1.47,NA,22.57,1.38,39.34,42.97,45.95,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-11,pfizer_biontech,fully_vaccinated,11,1486,1635980,0.67,NA,21.14,1.29,42.31,42.96,46.72,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-12,pfizer_biontech,fully_vaccinated,21,1507,1636647,1.28,NA,21.14,1.29,46.67,43.01,46.31,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-13,pfizer_biontech,fully_vaccinated,32,1539,1641261,1.95,NA,21,1.28,47.76,43.1,45.14,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-14,pfizer_biontech,fully_vaccinated,20,1559,1646343,1.21,NA,19.43,1.18,57.14,43.23,45.92,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-15,pfizer_biontech,fully_vaccinated,15,1574,1654169,0.91,NA,18.86,1.14,36.59,43.16,45.76,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-16,pfizer_biontech,fully_vaccinated,24,1598,1659805,1.45,NA,16.71,1.01,46.15,43.2,42.52,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-17,pfizer_biontech,fully_vaccinated,13,1611,1666747,0.78,NA,14.71,0.88,44.83,43.21,41.29,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-18,pfizer_biontech,fully_vaccinated,7,1618,1671690,0.42,NA,13.86,0.83,41.18,43.2,39.19,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-19,pfizer_biontech,fully_vaccinated,6,1624,1672263,0.36,NA,14.29,0.85,24,43.08,42.25,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-20,pfizer_biontech,fully_vaccinated,18,1642,1677744,1.07,NA,12.57,0.75,39.13,43.03,40.85,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-21,pfizer_biontech,fully_vaccinated,14,1656,1683742,0.83,NA,13.71,0.81,42.42,43.02,41.43,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-22,pfizer_biontech,fully_vaccinated,18,1674,1691583,1.06,NA,13.57,0.8,58.06,43.14,40.59,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-23,pfizer_biontech,fully_vaccinated,12,1686,1698111,0.71,NA,13.57,0.8,36.36,43.09,43.28,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-24,pfizer_biontech,fully_vaccinated,21,1707,1705338,1.23,NA,14.29,0.84,48.84,43.15,46.34,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-25,pfizer_biontech,fully_vaccinated,6,1713,1711245,0.35,NA,14.43,0.84,35.29,43.12,47.67,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-26,pfizer_biontech,fully_vaccinated,6,1719,1711991,0.35,NA,13.14,0.77,42.86,43.12,45.49,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-27,pfizer_biontech,fully_vaccinated,23,1742,1718754,1.34,NA,12.29,0.72,60.53,43.28,44.59,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-28,pfizer_biontech,fully_vaccinated,15,1757,1723508,0.87,NA,11,0.64,51.72,43.34,44.2,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-29,pfizer_biontech,fully_vaccinated,9,1766,1732743,0.52,NA,11.43,0.66,42.86,43.34,45.28,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-09-30,pfizer_biontech,fully_vaccinated,6,1772,1738610,0.35,NA,11.43,0.66,30,43.27,47.73,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-01,pfizer_biontech,fully_vaccinated,12,1784,1746448,0.69,NA,10.14,0.58,46.15,43.29,44.35,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-02,pfizer_biontech,fully_vaccinated,9,1793,1752368,0.51,NA,9,0.51,42.86,43.29,42.51,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-03,pfizer_biontech,fully_vaccinated,6,1799,1753531,0.34,NA,8.71,0.5,60,43.33,43.53,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-04,pfizer_biontech,fully_vaccinated,14,1813,1760996,0.8,NA,9.14,0.52,36.84,43.27,50.94,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-05,pfizer_biontech,fully_vaccinated,7,1820,1767088,0.4,NA,8.43,0.48,38.89,43.25,52.68,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-06,pfizer_biontech,fully_vaccinated,7,1827,1776438,0.39,NA,7.43,0.42,50,43.27,52.27,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-07,pfizer_biontech,fully_vaccinated,9,1836,1782529,0.5,NA,6.57,0.37,81.82,43.37,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-08,pfizer_biontech,fully_vaccinated,7,1843,1790893,0.39,NA,NA,NA,58.33,43.42,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-09,pfizer_biontech,fully_vaccinated,2,1845,1797412,0.11,NA,NA,NA,40,43.41,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-10-10,pfizer_biontech,fully_vaccinated,0,1845,1798678,0,NA,NA,NA,NA,43.41,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-10-11_08-00-56
2021-01-27,pfizer_biontech,partially_vaccinated,1,1,161815,0.62,NA,NA,NA,100,100,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-01-28,pfizer_biontech,partially_vaccinated,2,3,165400,1.21,NA,NA,NA,66.67,75,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-01-29,pfizer_biontech,partially_vaccinated,3,6,166134,1.81,NA,NA,NA,75,75,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-01-30,pfizer_biontech,partially_vaccinated,0,6,166134,0,NA,1.71,1.03,NA,75,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-01-31,pfizer_biontech,partially_vaccinated,1,7,166134,0.6,NA,2.29,1.38,100,77.78,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-01,pfizer_biontech,partially_vaccinated,3,10,164292,1.83,NA,2.29,1.39,60,71.43,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-02,pfizer_biontech,partially_vaccinated,2,12,161049,1.24,NA,2.14,1.33,40,63.16,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-03,pfizer_biontech,partially_vaccinated,5,17,158308,3.16,NA,2.57,1.62,83.33,68,65.24,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-04,pfizer_biontech,partially_vaccinated,2,19,154586,1.29,NA,2.57,1.66,40,63.33,58.09,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-05,pfizer_biontech,partially_vaccinated,2,21,150672,1.33,NA,3.14,2.08,33.33,58.33,58.61,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-06,pfizer_biontech,partially_vaccinated,3,24,149766,2,NA,3.14,2.1,100,61.54,67.19,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-07,pfizer_biontech,partially_vaccinated,1,25,149840,0.67,NA,2.86,1.91,50,60.98,62.42,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-08,pfizer_biontech,partially_vaccinated,7,32,143071,4.89,NA,2.71,1.89,63.64,61.54,63.85,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-09,pfizer_biontech,partially_vaccinated,2,34,135905,1.47,NA,3.57,2.63,100,62.96,71.79,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-10,pfizer_biontech,partially_vaccinated,3,37,130817,2.29,NA,3.29,2.51,50,61.67,64.65,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-11,pfizer_biontech,partially_vaccinated,1,38,124055,0.81,NA,3.29,2.65,50,61.29,71.79,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-12,pfizer_biontech,partially_vaccinated,8,46,117986,6.78,NA,2.57,2.18,88.89,64.79,76.98,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-13,pfizer_biontech,partially_vaccinated,1,47,116891,0.86,NA,2.57,2.2,50,64.38,76.98,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-14,pfizer_biontech,partially_vaccinated,1,48,116654,0.86,NA,2.57,2.2,100,64.86,78.41,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-15,pfizer_biontech,partially_vaccinated,2,50,110582,1.81,NA,2.86,2.59,100,65.79,79.84,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-16,pfizer_biontech,partially_vaccinated,2,52,105670,1.89,NA,2.29,2.17,100,66.67,78.57,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-17,pfizer_biontech,partially_vaccinated,3,55,101030,2.97,NA,3,2.97,60,66.27,82.14,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-18,pfizer_biontech,partially_vaccinated,3,58,95282,3.15,NA,3,3.15,60,65.91,75,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-19,pfizer_biontech,partially_vaccinated,4,62,91932,4.35,NA,3,3.26,80,66.67,66.43,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-20,pfizer_biontech,partially_vaccinated,6,68,92349,6.5,NA,3.14,3.4,75,67.33,59.29,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-21,pfizer_biontech,partially_vaccinated,1,69,92439,1.08,NA,2.86,3.09,50,66.99,55.48,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-22,pfizer_biontech,partially_vaccinated,2,71,90993,2.2,NA,2.57,2.82,40,65.74,48.33,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-23,pfizer_biontech,partially_vaccinated,3,74,91342,3.28,NA,2.14,2.34,50,64.91,39.29,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-24,pfizer_biontech,partially_vaccinated,1,75,91752,1.09,NA,1.43,1.56,33.33,64.1,35.71,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-25,pfizer_biontech,partially_vaccinated,1,76,92583,1.08,NA,1.57,1.7,10,59.84,42.86,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-26,pfizer_biontech,partially_vaccinated,1,77,94457,1.06,NA,1.57,1.66,16.67,57.89,44.29,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-27,pfizer_biontech,partially_vaccinated,1,78,95708,1.04,NA,1.14,1.19,50,57.78,37.14,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-02-28,pfizer_biontech,partially_vaccinated,2,80,95949,2.08,NA,1.14,1.19,100,58.39,35.24,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-01,pfizer_biontech,partially_vaccinated,2,82,100111,2,NA,1.71,1.71,50,58.16,42.74,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-02,pfizer_biontech,partially_vaccinated,0,82,104268,0,NA,1.86,1.78,0,55.78,46.07,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-03,pfizer_biontech,partially_vaccinated,1,83,109564,0.91,NA,1.71,1.56,20,54.61,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-04,pfizer_biontech,partially_vaccinated,5,88,114312,4.37,NA,1.43,1.25,62.5,55,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-05,pfizer_biontech,partially_vaccinated,2,90,118363,1.69,NA,1.14,0.96,40,54.55,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-06,pfizer_biontech,partially_vaccinated,0,90,119102,0,NA,1.14,0.96,NA,54.55,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-07,pfizer_biontech,partially_vaccinated,0,90,119976,0,NA,1.29,1.08,NA,54.55,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-08,pfizer_biontech,partially_vaccinated,0,90,126275,0,NA,0.86,0.68,0,52.33,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-09,pfizer_biontech,partially_vaccinated,0,90,135008,0,NA,0.86,0.64,0,51.43,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-10,pfizer_biontech,partially_vaccinated,2,92,145911,1.37,NA,1,0.69,20,49.73,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-11,pfizer_biontech,partially_vaccinated,2,94,156239,1.28,NA,1.29,0.83,40,49.47,26.19,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-12,pfizer_biontech,partially_vaccinated,2,96,164129,1.22,NA,1.71,1.04,40,49.23,34.76,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-13,pfizer_biontech,partially_vaccinated,1,97,165143,0.61,NA,2.43,1.47,33.33,48.99,42.7,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-14,pfizer_biontech,partially_vaccinated,2,99,165784,1.21,NA,2.29,1.38,50,49.01,41.14,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-15,pfizer_biontech,partially_vaccinated,3,102,170898,1.76,NA,2.14,1.25,60,49.28,39,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-16,pfizer_biontech,partially_vaccinated,5,107,176000,2.84,NA,2,1.14,55.56,49.54,35.32,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-17,pfizer_biontech,partially_vaccinated,1,108,179500,0.56,NA,2,1.11,9.09,47.58,44.85,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-18,pfizer_biontech,partially_vaccinated,1,109,183085,0.55,NA,2.29,1.25,25,47.19,47.23,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-19,pfizer_biontech,partially_vaccinated,1,110,188063,0.53,NA,2.14,1.14,14.29,46.22,42.23,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-20,pfizer_biontech,partially_vaccinated,1,111,188711,0.53,NA,1.43,0.76,100,46.44,34.29,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-21,pfizer_biontech,partially_vaccinated,4,115,189364,2.11,NA,1.57,0.83,66.67,46.94,38.71,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-22,pfizer_biontech,partially_vaccinated,2,117,194065,1.03,NA,1.86,0.96,25,46.25,40.49,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-23,pfizer_biontech,partially_vaccinated,0,117,197362,0,NA,1.71,0.87,0,45.35,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-24,pfizer_biontech,partially_vaccinated,2,119,200312,1,NA,1.57,0.78,40,45.25,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-25,pfizer_biontech,partially_vaccinated,3,122,202750,1.48,NA,1.14,0.56,37.5,45.02,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-26,pfizer_biontech,partially_vaccinated,0,122,204422,0,NA,1,0.49,NA,45.02,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-27,pfizer_biontech,partially_vaccinated,0,122,205086,0,NA,1.29,0.63,0,44.04,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-28,pfizer_biontech,partially_vaccinated,1,123,206984,0.48,NA,1,0.48,50,44.09,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-29,pfizer_biontech,partially_vaccinated,1,124,205701,0.49,NA,0.86,0.42,12.5,43.21,NA,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
2021-03-30,pfizer_biontech,partially_vaccinated,2,126,204340,0.98,NA,1,0.49,28.57,42.86,19.95,CHFL,COVID19Cases,vaccine,limited,2021-10-11_08-00-56
